Order ID,Product,Quantity Ordered,Price Each,Total Price,Purchase Address,Order Date,time,Street,City,State,Zip code
247823,AAA Batteries (4-pack),1,2.99,2.99,"456 13th St, Seattle, WA 98101",8/22/2019,8:00:00 PM,456 13th St, Seattle,WA,98101
247824,34in Ultrawide Monitor,1,379.99,379.99,"951 Dogwood St, Dallas, TX 75001",8/20/2019,3:32:00 PM,951 Dogwood St, Dallas,TX,75001
247825,Wired Headphones,1,11.99,11.99,"972 4th St, San Francisco, CA 94016",8/31/2019,11:14:00 PM,972 4th St, San Francisco,CA,94016
247826,Wired Headphones,1,11.99,11.99,"519 Cedar St, Los Angeles, CA 90001",8/17/2019,10:25:00 AM,519 Cedar St, Los Angeles,CA,90001
247826,AAA Batteries (4-pack),1,2.99,2.99,"519 Cedar St, Los Angeles, CA 90001",8/17/2019,10:25:00 AM,519 Cedar St, Los Angeles,CA,90001
247827,USB-C Charging Cable,1,11.95,11.95,"557 11th St, New York City, NY 10001",8/3/2019,6:33:00 PM,557 11th St, New York City,NY,10001
247827,34in Ultrawide Monitor,1,379.99,379.99,"557 11th St, New York City, NY 10001",8/3/2019,6:33:00 PM,557 11th St, New York City,NY,10001
247828,Lightning Charging Cable,1,14.95,14.95,"715 Meadow St, Boston, MA 02215",8/13/2019,11:30:00 AM,715 Meadow St, Boston,MA,2215
247829,Bose SoundSport Headphones,1,99.99,99.99,"160 6th St, San Francisco, CA 94016",8/9/2019,10:23:00 AM,160 6th St, San Francisco,CA,94016
247830,Lightning Charging Cable,1,14.95,14.95,"699 Washington St, Dallas, TX 75001",8/12/2019,8:07:00 PM,699 Washington St, Dallas,TX,75001
247831,Wired Headphones,1,11.99,11.99,"992 7th St, New York City, NY 10001",8/9/2019,8:01:00 PM,992 7th St, New York City,NY,10001
247832,USB-C Charging Cable,1,11.95,11.95,"92 Willow St, San Francisco, CA 94016",8/4/2019,10:34:00 PM,92 Willow St, San Francisco,CA,94016
247833,Wired Headphones,1,11.99,11.99,"254 Madison St, Austin, TX 73301",8/20/2019,2:06:00 PM,254 Madison St, Austin,TX,73301
247834,Google Phone,1,600,600,"990 7th St, Boston, MA 02215",8/25/2019,6:41:00 PM,990 7th St, Boston,MA,2215
247835,Wired Headphones,1,11.99,11.99,"23 Ridge St, San Francisco, CA 94016",8/27/2019,4:11:00 PM,23 Ridge St, San Francisco,CA,94016
247836,Lightning Charging Cable,1,14.95,14.95,"363 Lakeview St, San Francisco, CA 94016",8/10/2019,12:01:00 PM,363 Lakeview St, San Francisco,CA,94016
247837,Apple Airpods Headphones,1,150,150,"487 Adams St, San Francisco, CA 94016",8/3/2019,10:19:00 AM,487 Adams St, San Francisco,CA,94016
247838,Wired Headphones,1,11.99,11.99,"538 Cedar St, San Francisco, CA 94016",8/13/2019,4:48:00 PM,538 Cedar St, San Francisco,CA,94016
247839,Google Phone,1,600,600,"808 Park St, Atlanta, GA 30301",8/1/2019,12:38:00 PM,808 Park St, Atlanta,GA,30301
247839,USB-C Charging Cable,1,11.95,11.95,"808 Park St, Atlanta, GA 30301",8/1/2019,12:38:00 PM,808 Park St, Atlanta,GA,30301
247840,USB-C Charging Cable,1,11.95,11.95,"237 8th St, San Francisco, CA 94016",8/18/2019,10:50:00 AM,237 8th St, San Francisco,CA,94016
247841,AAA Batteries (4-pack),1,2.99,2.99,"296 Spruce St, New York City, NY 10001",8/15/2019,2:42:00 PM,296 Spruce St, New York City,NY,10001
247842,AAA Batteries (4-pack),1,2.99,2.99,"256 Jackson St, Los Angeles, CA 90001",8/16/2019,3:11:00 PM,256 Jackson St, Los Angeles,CA,90001
247843,Apple Airpods Headphones,2,150,300,"848 Johnson St, Portland, OR 97035",8/20/2019,7:14:00 AM,848 Johnson St, Portland,OR,97035
247844,AA Batteries (4-pack),1,3.84,3.84,"885 Dogwood St, Seattle, WA 98101",8/29/2019,10:42:00 AM,885 Dogwood St, Seattle,WA,98101
247845,AA Batteries (4-pack),2,3.84,7.68,"8 5th St, Seattle, WA 98101",8/11/2019,6:48:00 PM,8 5th St, Seattle,WA,98101
247846,AAA Batteries (4-pack),2,2.99,5.98,"780 Sunset St, Atlanta, GA 30301",8/8/2019,8:08:00 PM,780 Sunset St, Atlanta,GA,30301
247847,Vareebadd Phone,1,400,400,"99 Madison St, New York City, NY 10001",8/24/2019,2:51:00 PM,99 Madison St, New York City,NY,10001
247848,20in Monitor,1,109.99,109.99,"738 Forest St, Atlanta, GA 30301",8/6/2019,12:13:00 PM,738 Forest St, Atlanta,GA,30301
247849,Bose SoundSport Headphones,1,99.99,99.99,"202 Jefferson St, Los Angeles, CA 90001",8/3/2019,10:41:00 AM,202 Jefferson St, Los Angeles,CA,90001
247850,27in 4K Gaming Monitor,1,389.99,389.99,"521 Hill St, San Francisco, CA 94016",8/23/2019,3:36:00 PM,521 Hill St, San Francisco,CA,94016
247851,Macbook Pro Laptop,1,1700,1700,"896 Cedar St, Atlanta, GA 30301",8/17/2019,2:51:00 PM,896 Cedar St, Atlanta,GA,30301
247852,Apple Airpods Headphones,1,150,150,"937 Lincoln St, Austin, TX 73301",8/27/2019,3:14:00 PM,937 Lincoln St, Austin,TX,73301
247853,Wired Headphones,1,11.99,11.99,"435 Wilson St, Los Angeles, CA 90001",8/30/2019,3:04:00 PM,435 Wilson St, Los Angeles,CA,90001
247854,USB-C Charging Cable,1,11.95,11.95,"355 Park St, Dallas, TX 75001",8/30/2019,8:08:00 PM,355 Park St, Dallas,TX,75001
247855,USB-C Charging Cable,1,11.95,11.95,"780 Maple St, New York City, NY 10001",8/21/2019,10:50:00 AM,780 Maple St, New York City,NY,10001
247856,Flatscreen TV,1,300,300,"588 Johnson St, Portland, OR 97035",8/27/2019,4:59:00 PM,588 Johnson St, Portland,OR,97035
247857,AAA Batteries (4-pack),2,2.99,5.98,"637 Madison St, San Francisco, CA 94016",8/21/2019,9:32:00 AM,637 Madison St, San Francisco,CA,94016
247858,Macbook Pro Laptop,1,1700,1700,"502 9th St, Atlanta, GA 30301",8/25/2019,3:31:00 PM,502 9th St, Atlanta,GA,30301
247859,USB-C Charging Cable,1,11.95,11.95,"514 9th St, Los Angeles, CA 90001",8/5/2019,11:06:00 AM,514 9th St, Los Angeles,CA,90001
247860,Macbook Pro Laptop,1,1700,1700,"129 Willow St, Los Angeles, CA 90001",8/15/2019,1:27:00 AM,129 Willow St, Los Angeles,CA,90001
247861,AA Batteries (4-pack),1,3.84,3.84,"124 Park St, San Francisco, CA 94016",8/1/2019,6:16:00 AM,124 Park St, San Francisco,CA,94016
247862,Bose SoundSport Headphones,1,99.99,99.99,"454 14th St, Los Angeles, CA 90001",8/30/2019,6:31:00 PM,454 14th St, Los Angeles,CA,90001
247863,Apple Airpods Headphones,1,150,150,"665 Willow St, Boston, MA 02215",8/10/2019,12:24:00 PM,665 Willow St, Boston,MA,2215
247864,AA Batteries (4-pack),1,3.84,3.84,"713 Spruce St, San Francisco, CA 94016",8/21/2019,6:21:00 PM,713 Spruce St, San Francisco,CA,94016
247865,34in Ultrawide Monitor,1,379.99,379.99,"578 Johnson St, Los Angeles, CA 90001",8/4/2019,1:10:00 PM,578 Johnson St, Los Angeles,CA,90001
247866,AAA Batteries (4-pack),1,2.99,2.99,"288 7th St, San Francisco, CA 94016",8/30/2019,8:11:00 PM,288 7th St, San Francisco,CA,94016
247867,Apple Airpods Headphones,1,150,150,"796 Willow St, San Francisco, CA 94016",8/17/2019,2:06:00 PM,796 Willow St, San Francisco,CA,94016
247868,34in Ultrawide Monitor,1,379.99,379.99,"151 Willow St, New York City, NY 10001",8/19/2019,7:39:00 AM,151 Willow St, New York City,NY,10001
247868,34in Ultrawide Monitor,1,379.99,379.99,"151 Willow St, New York City, NY 10001",8/19/2019,7:39:00 AM,151 Willow St, New York City,NY,10001
247869,AA Batteries (4-pack),1,3.84,3.84,"320 Jefferson St, San Francisco, CA 94016",8/21/2019,6:32:00 AM,320 Jefferson St, San Francisco,CA,94016
247870,Wired Headphones,1,11.99,11.99,"201 Center St, Atlanta, GA 30301",8/15/2019,6:04:00 PM,201 Center St, Atlanta,GA,30301
247871,Bose SoundSport Headphones,1,99.99,99.99,"274 Lakeview St, Boston, MA 02215",8/16/2019,7:51:00 PM,274 Lakeview St, Boston,MA,2215
247872,Wired Headphones,1,11.99,11.99,"446 9th St, San Francisco, CA 94016",8/16/2019,5:30:00 PM,446 9th St, San Francisco,CA,94016
247873,USB-C Charging Cable,1,11.95,11.95,"939 Forest St, Boston, MA 02215",8/27/2019,4:03:00 PM,939 Forest St, Boston,MA,2215
247874,Lightning Charging Cable,1,14.95,14.95,"357 South St, Austin, TX 73301",8/4/2019,10:31:00 PM,357 South St, Austin,TX,73301
247875,Lightning Charging Cable,1,14.95,14.95,"300 6th St, Dallas, TX 75001",8/24/2019,7:36:00 PM,300 6th St, Dallas,TX,75001
247876,Macbook Pro Laptop,1,1700,1700,"221 1st St, New York City, NY 10001",8/18/2019,9:42:00 PM,221 1st St, New York City,NY,10001
247877,Lightning Charging Cable,1,14.95,14.95,"83 Madison St, Austin, TX 73301",8/4/2019,8:49:00 AM,83 Madison St, Austin,TX,73301
247878,USB-C Charging Cable,1,11.95,11.95,"777 Willow St, Atlanta, GA 30301",8/14/2019,7:57:00 PM,777 Willow St, Atlanta,GA,30301
247879,Wired Headphones,1,11.99,11.99,"770 Lakeview St, Boston, MA 02215",8/7/2019,4:01:00 PM,770 Lakeview St, Boston,MA,2215
247879,USB-C Charging Cable,1,11.95,11.95,"770 Lakeview St, Boston, MA 02215",8/7/2019,4:01:00 PM,770 Lakeview St, Boston,MA,2215
247880,AA Batteries (4-pack),1,3.84,3.84,"770 Sunset St, San Francisco, CA 94016",8/9/2019,9:59:00 AM,770 Sunset St, San Francisco,CA,94016
247881,Lightning Charging Cable,1,14.95,14.95,"396 Johnson St, San Francisco, CA 94016",8/3/2019,8:41:00 PM,396 Johnson St, San Francisco,CA,94016
247882,Bose SoundSport Headphones,1,99.99,99.99,"863 8th St, New York City, NY 10001",8/11/2019,8:42:00 AM,863 8th St, New York City,NY,10001
247883,Lightning Charging Cable,2,14.95,29.9,"96 Lakeview St, Atlanta, GA 30301",8/27/2019,11:28:00 PM,96 Lakeview St, Atlanta,GA,30301
247884,27in FHD Monitor,1,149.99,149.99,"756 Spruce St, Los Angeles, CA 90001",8/26/2019,10:21:00 AM,756 Spruce St, Los Angeles,CA,90001
247885,Apple Airpods Headphones,1,150,150,"711 Highland St, Seattle, WA 98101",8/12/2019,1:01:00 PM,711 Highland St, Seattle,WA,98101
247886,USB-C Charging Cable,1,11.95,11.95,"653 North St, Seattle, WA 98101",8/15/2019,9:50:00 AM,653 North St, Seattle,WA,98101
247887,34in Ultrawide Monitor,1,379.99,379.99,"333 6th St, New York City, NY 10001",8/17/2019,1:10:00 PM,333 6th St, New York City,NY,10001
247888,34in Ultrawide Monitor,1,379.99,379.99,"674 Sunset St, Dallas, TX 75001",8/26/2019,4:23:00 PM,674 Sunset St, Dallas,TX,75001
247889,27in 4K Gaming Monitor,1,389.99,389.99,"409 Elm St, Los Angeles, CA 90001",8/13/2019,8:28:00 AM,409 Elm St, Los Angeles,CA,90001
247890,Apple Airpods Headphones,1,150,150,"830 14th St, Portland, OR 97035",8/17/2019,12:33:00 PM,830 14th St, Portland,OR,97035
247891,USB-C Charging Cable,1,11.95,11.95,"638 Lincoln St, San Francisco, CA 94016",8/23/2019,12:43:00 PM,638 Lincoln St, San Francisco,CA,94016
247891,AA Batteries (4-pack),1,3.84,3.84,"638 Lincoln St, San Francisco, CA 94016",8/23/2019,12:43:00 PM,638 Lincoln St, San Francisco,CA,94016
247892,AAA Batteries (4-pack),1,2.99,2.99,"749 7th St, Atlanta, GA 30301",8/25/2019,4:00:00 PM,749 7th St, Atlanta,GA,30301
247893,AA Batteries (4-pack),3,3.84,11.52,"140 Washington St, Los Angeles, CA 90001",8/30/2019,5:28:00 PM,140 Washington St, Los Angeles,CA,90001
247894,Lightning Charging Cable,1,14.95,14.95,"954 14th St, Portland, OR 97035",8/31/2019,7:15:00 AM,954 14th St, Portland,OR,97035
247895,AA Batteries (4-pack),1,3.84,3.84,"929 Park St, Atlanta, GA 30301",8/11/2019,8:26:00 AM,929 Park St, Atlanta,GA,30301
247896,Flatscreen TV,1,300,300,"601 West St, San Francisco, CA 94016",8/22/2019,11:24:00 AM,601 West St, San Francisco,CA,94016
247897,USB-C Charging Cable,1,11.95,11.95,"949 Willow St, Dallas, TX 75001",8/21/2019,11:08:00 AM,949 Willow St, Dallas,TX,75001
247898,Wired Headphones,2,11.99,23.98,"742 7th St, San Francisco, CA 94016",8/19/2019,7:48:00 PM,742 7th St, San Francisco,CA,94016
247899,Apple Airpods Headphones,1,150,150,"253 South St, Austin, TX 73301",8/9/2019,4:29:00 PM,253 South St, Austin,TX,73301
247900,iPhone,1,700,700,"944 West St, San Francisco, CA 94016",8/16/2019,8:12:00 PM,944 West St, San Francisco,CA,94016
247901,Wired Headphones,1,11.99,11.99,"333 North St, Los Angeles, CA 90001",8/4/2019,11:40:00 PM,333 North St, Los Angeles,CA,90001
247902,Wired Headphones,1,11.99,11.99,"718 Lake St, San Francisco, CA 94016",8/25/2019,7:44:00 PM,718 Lake St, San Francisco,CA,94016
247903,Wired Headphones,1,11.99,11.99,"653 11th St, San Francisco, CA 94016",8/10/2019,1:30:00 PM,653 11th St, San Francisco,CA,94016
247904,Apple Airpods Headphones,1,150,150,"960 Pine St, Dallas, TX 75001",8/14/2019,9:38:00 PM,960 Pine St, Dallas,TX,75001
247905,AAA Batteries (4-pack),1,2.99,2.99,"319 11th St, New York City, NY 10001",8/2/2019,4:31:00 PM,319 11th St, New York City,NY,10001
247906,LG Dryer,1,600,600,"220 Ridge St, San Francisco, CA 94016",8/12/2019,3:52:00 PM,220 Ridge St, San Francisco,CA,94016
247907,AAA Batteries (4-pack),2,2.99,5.98,"978 Walnut St, Los Angeles, CA 90001",8/6/2019,8:07:00 PM,978 Walnut St, Los Angeles,CA,90001
247908,27in FHD Monitor,1,149.99,149.99,"736 Jackson St, San Francisco, CA 94016",8/1/2019,11:49:00 AM,736 Jackson St, San Francisco,CA,94016
247909,Lightning Charging Cable,1,14.95,14.95,"77 South St, San Francisco, CA 94016",8/29/2019,10:22:00 PM,77 South St, San Francisco,CA,94016
247910,Flatscreen TV,1,300,300,"807 Adams St, Austin, TX 73301",8/20/2019,4:20:00 PM,807 Adams St, Austin,TX,73301
247911,USB-C Charging Cable,2,11.95,23.9,"676 Johnson St, Atlanta, GA 30301",8/1/2019,1:37:00 PM,676 Johnson St, Atlanta,GA,30301
247912,AA Batteries (4-pack),1,3.84,3.84,"976 Hill St, Austin, TX 73301",8/16/2019,3:53:00 PM,976 Hill St, Austin,TX,73301
247913,Apple Airpods Headphones,1,150,150,"842 Madison St, Boston, MA 02215",8/24/2019,7:05:00 PM,842 Madison St, Boston,MA,2215
247914,27in FHD Monitor,1,149.99,149.99,"961 Ridge St, Los Angeles, CA 90001",8/14/2019,11:29:00 PM,961 Ridge St, Los Angeles,CA,90001
247915,Wired Headphones,1,11.99,11.99,"886 Wilson St, San Francisco, CA 94016",8/10/2019,7:56:00 PM,886 Wilson St, San Francisco,CA,94016
247916,USB-C Charging Cable,1,11.95,11.95,"609 Dogwood St, Seattle, WA 98101",8/12/2019,2:11:00 PM,609 Dogwood St, Seattle,WA,98101
247917,Apple Airpods Headphones,1,150,150,"764 8th St, San Francisco, CA 94016",8/30/2019,6:02:00 PM,764 8th St, San Francisco,CA,94016
247918,AA Batteries (4-pack),2,3.84,7.68,"356 Jackson St, San Francisco, CA 94016",8/20/2019,4:02:00 PM,356 Jackson St, San Francisco,CA,94016
247919,34in Ultrawide Monitor,1,379.99,379.99,"168 Willow St, Dallas, TX 75001",8/10/2019,11:57:00 PM,168 Willow St, Dallas,TX,75001
247920,USB-C Charging Cable,1,11.95,11.95,"571 Pine St, Los Angeles, CA 90001",8/8/2019,6:36:00 PM,571 Pine St, Los Angeles,CA,90001
247921,Apple Airpods Headphones,1,150,150,"328 Lakeview St, Boston, MA 02215",8/2/2019,8:53:00 PM,328 Lakeview St, Boston,MA,2215
247922,Apple Airpods Headphones,1,150,150,"209 Johnson St, New York City, NY 10001",8/6/2019,11:22:00 AM,209 Johnson St, New York City,NY,10001
247923,Bose SoundSport Headphones,1,99.99,99.99,"954 5th St, Atlanta, GA 30301",8/14/2019,2:24:00 AM,954 5th St, Atlanta,GA,30301
247924,USB-C Charging Cable,1,11.95,11.95,"443 River St, Seattle, WA 98101",8/15/2019,9:05:00 AM,443 River St, Seattle,WA,98101
247925,Flatscreen TV,1,300,300,"913 1st St, Seattle, WA 98101",8/19/2019,2:34:00 PM,913 1st St, Seattle,WA,98101
247926,AA Batteries (4-pack),1,3.84,3.84,"350 Center St, Boston, MA 02215",8/12/2019,10:24:00 PM,350 Center St, Boston,MA,2215
247927,Wired Headphones,1,11.99,11.99,"957 1st St, Austin, TX 73301",8/29/2019,8:59:00 PM,957 1st St, Austin,TX,73301
247928,Bose SoundSport Headphones,1,99.99,99.99,"741 14th St, San Francisco, CA 94016",8/30/2019,9:04:00 AM,741 14th St, San Francisco,CA,94016
247929,AA Batteries (4-pack),1,3.84,3.84,"712 Adams St, New York City, NY 10001",8/5/2019,8:09:00 PM,712 Adams St, New York City,NY,10001
247930,AAA Batteries (4-pack),2,2.99,5.98,"224 Cherry St, San Francisco, CA 94016",8/28/2019,6:45:00 PM,224 Cherry St, San Francisco,CA,94016
247931,iPhone,1,700,700,"912 Highland St, Boston, MA 02215",8/17/2019,12:31:00 PM,912 Highland St, Boston,MA,2215
247932,Apple Airpods Headphones,1,150,150,"960 Ridge St, Austin, TX 73301",8/15/2019,7:22:00 PM,960 Ridge St, Austin,TX,73301
247933,Bose SoundSport Headphones,1,99.99,99.99,"524 Cherry St, Los Angeles, CA 90001",8/27/2019,11:32:00 PM,524 Cherry St, Los Angeles,CA,90001
247934,Bose SoundSport Headphones,1,99.99,99.99,"332 12th St, New York City, NY 10001",8/25/2019,9:41:00 PM,332 12th St, New York City,NY,10001
247935,Google Phone,1,600,600,"450 Wilson St, Atlanta, GA 30301",8/3/2019,8:04:00 PM,450 Wilson St, Atlanta,GA,30301
247935,USB-C Charging Cable,1,11.95,11.95,"450 Wilson St, Atlanta, GA 30301",8/3/2019,8:04:00 PM,450 Wilson St, Atlanta,GA,30301
247936,Apple Airpods Headphones,1,150,150,"449 Elm St, Seattle, WA 98101",8/19/2019,1:32:00 PM,449 Elm St, Seattle,WA,98101
247937,27in 4K Gaming Monitor,1,389.99,389.99,"454 Jackson St, San Francisco, CA 94016",8/20/2019,4:05:00 PM,454 Jackson St, San Francisco,CA,94016
247938,Vareebadd Phone,1,400,400,"534 Adams St, Portland, OR 97035",8/23/2019,7:23:00 PM,534 Adams St, Portland,OR,97035
247938,Google Phone,1,600,600,"534 Adams St, Portland, OR 97035",8/23/2019,7:23:00 PM,534 Adams St, Portland,OR,97035
247939,Google Phone,1,600,600,"400 Lake St, Los Angeles, CA 90001",8/11/2019,4:24:00 PM,400 Lake St, Los Angeles,CA,90001
247940,AAA Batteries (4-pack),1,2.99,2.99,"995 Wilson St, Los Angeles, CA 90001",8/21/2019,6:35:00 PM,995 Wilson St, Los Angeles,CA,90001
247941,27in 4K Gaming Monitor,1,389.99,389.99,"792 Hill St, San Francisco, CA 94016",8/24/2019,12:24:00 PM,792 Hill St, San Francisco,CA,94016
247942,iPhone,1,700,700,"990 Meadow St, San Francisco, CA 94016",8/11/2019,3:29:00 PM,990 Meadow St, San Francisco,CA,94016
247943,AAA Batteries (4-pack),1,2.99,2.99,"801 12th St, Los Angeles, CA 90001",8/31/2019,2:10:00 PM,801 12th St, Los Angeles,CA,90001
247944,AA Batteries (4-pack),1,3.84,3.84,"415 Elm St, New York City, NY 10001",8/19/2019,3:45:00 PM,415 Elm St, New York City,NY,10001
247945,AA Batteries (4-pack),1,3.84,3.84,"128 Spruce St, San Francisco, CA 94016",8/26/2019,9:59:00 AM,128 Spruce St, San Francisco,CA,94016
247946,USB-C Charging Cable,1,11.95,11.95,"775 Spruce St, Atlanta, GA 30301",8/29/2019,6:11:00 PM,775 Spruce St, Atlanta,GA,30301
247947,AA Batteries (4-pack),1,3.84,3.84,"649 Hill St, Boston, MA 02215",8/10/2019,9:33:00 PM,649 Hill St, Boston,MA,2215
247948,Wired Headphones,2,11.99,23.98,"398 Elm St, San Francisco, CA 94016",8/28/2019,11:04:00 AM,398 Elm St, San Francisco,CA,94016
247949,27in FHD Monitor,1,149.99,149.99,"738 Dogwood St, Boston, MA 02215",8/21/2019,12:07:00 PM,738 Dogwood St, Boston,MA,2215
247950,Bose SoundSport Headphones,1,99.99,99.99,"952 Johnson St, Los Angeles, CA 90001",8/18/2019,11:23:00 AM,952 Johnson St, Los Angeles,CA,90001
247951,Flatscreen TV,1,300,300,"427 Forest St, Los Angeles, CA 90001",8/5/2019,10:36:00 AM,427 Forest St, Los Angeles,CA,90001
247952,Bose SoundSport Headphones,1,99.99,99.99,"496 Hill St, Atlanta, GA 30301",8/10/2019,12:36:00 PM,496 Hill St, Atlanta,GA,30301
247953,Wired Headphones,1,11.99,11.99,"893 North St, New York City, NY 10001",8/7/2019,5:18:00 AM,893 North St, New York City,NY,10001
247954,Bose SoundSport Headphones,1,99.99,99.99,"47 Dogwood St, Austin, TX 73301",8/30/2019,7:18:00 PM,47 Dogwood St, Austin,TX,73301
247955,iPhone,1,700,700,"41 Washington St, Los Angeles, CA 90001",8/21/2019,5:34:00 PM,41 Washington St, Los Angeles,CA,90001
247956,Bose SoundSport Headphones,1,99.99,99.99,"877 9th St, Dallas, TX 75001",8/6/2019,7:27:00 PM,877 9th St, Dallas,TX,75001
247957,27in FHD Monitor,1,149.99,149.99,"737 Adams St, Portland, OR 97035",8/31/2019,9:09:00 PM,737 Adams St, Portland,OR,97035
247958,Apple Airpods Headphones,1,150,150,"897 Lake St, Portland, OR 97035",8/5/2019,2:43:00 PM,897 Lake St, Portland,OR,97035
247959,Lightning Charging Cable,1,14.95,14.95,"634 Chestnut St, Seattle, WA 98101",8/25/2019,1:25:00 PM,634 Chestnut St, Seattle,WA,98101
247960,Apple Airpods Headphones,1,150,150,"233 Wilson St, New York City, NY 10001",8/20/2019,1:19:00 AM,233 Wilson St, New York City,NY,10001
247961,Bose SoundSport Headphones,1,99.99,99.99,"532 Ridge St, Atlanta, GA 30301",8/3/2019,5:33:00 PM,532 Ridge St, Atlanta,GA,30301
247962,AA Batteries (4-pack),1,3.84,3.84,"713 Ridge St, Atlanta, GA 30301",8/19/2019,4:22:00 PM,713 Ridge St, Atlanta,GA,30301
247963,27in FHD Monitor,1,149.99,149.99,"471 11th St, Seattle, WA 98101",8/3/2019,8:12:00 PM,471 11th St, Seattle,WA,98101
247964,AAA Batteries (4-pack),1,2.99,2.99,"121 9th St, New York City, NY 10001",8/30/2019,2:38:00 PM,121 9th St, New York City,NY,10001
247965,Apple Airpods Headphones,1,150,150,"82 Park St, San Francisco, CA 94016",8/31/2019,11:31:00 AM,82 Park St, San Francisco,CA,94016
247966,iPhone,1,700,700,"847 6th St, New York City, NY 10001",8/5/2019,5:17:00 AM,847 6th St, New York City,NY,10001
247966,Apple Airpods Headphones,1,150,150,"847 6th St, New York City, NY 10001",8/5/2019,5:17:00 AM,847 6th St, New York City,NY,10001
247967,AAA Batteries (4-pack),2,2.99,5.98,"424 Wilson St, New York City, NY 10001",8/4/2019,10:08:00 PM,424 Wilson St, New York City,NY,10001
247968,Wired Headphones,1,11.99,11.99,"818 13th St, San Francisco, CA 94016",8/8/2019,7:30:00 AM,818 13th St, San Francisco,CA,94016
247969,AAA Batteries (4-pack),2,2.99,5.98,"301 Washington St, New York City, NY 10001",8/12/2019,11:39:00 AM,301 Washington St, New York City,NY,10001
247970,Wired Headphones,1,11.99,11.99,"199 1st St, Boston, MA 02215",8/8/2019,5:42:00 PM,199 1st St, Boston,MA,2215
247971,AA Batteries (4-pack),4,3.84,15.36,"650 7th St, New York City, NY 10001",8/18/2019,2:11:00 PM,650 7th St, New York City,NY,10001
247972,iPhone,1,700,700,"573 South St, Los Angeles, CA 90001",8/21/2019,6:32:00 AM,573 South St, Los Angeles,CA,90001
247973,iPhone,1,700,700,"193 Ridge St, Atlanta, GA 30301",8/1/2019,10:38:00 PM,193 Ridge St, Atlanta,GA,30301
247974,AAA Batteries (4-pack),2,2.99,5.98,"446 Park St, San Francisco, CA 94016",8/2/2019,8:32:00 PM,446 Park St, San Francisco,CA,94016
247975,iPhone,1,700,700,"760 1st St, Portland, OR 97035",8/24/2019,3:19:00 PM,760 1st St, Portland,OR,97035
247976,27in FHD Monitor,1,149.99,149.99,"313 South St, Atlanta, GA 30301",8/11/2019,8:11:00 PM,313 South St, Atlanta,GA,30301
247977,Wired Headphones,1,11.99,11.99,"613 10th St, Dallas, TX 75001",8/8/2019,12:52:00 PM,613 10th St, Dallas,TX,75001
247978,AAA Batteries (4-pack),2,2.99,5.98,"730 Park St, Austin, TX 73301",8/13/2019,12:03:00 PM,730 Park St, Austin,TX,73301
247979,Lightning Charging Cable,1,14.95,14.95,"573 Hill St, Austin, TX 73301",8/23/2019,7:02:00 PM,573 Hill St, Austin,TX,73301
247980,Lightning Charging Cable,2,14.95,29.9,"290 Madison St, Los Angeles, CA 90001",8/13/2019,12:18:00 AM,290 Madison St, Los Angeles,CA,90001
247981,27in FHD Monitor,1,149.99,149.99,"791 Cherry St, Boston, MA 02215",8/14/2019,8:27:00 PM,791 Cherry St, Boston,MA,2215
247982,AA Batteries (4-pack),1,3.84,3.84,"962 Johnson St, San Francisco, CA 94016",8/23/2019,5:32:00 PM,962 Johnson St, San Francisco,CA,94016
247983,Flatscreen TV,1,300,300,"711 6th St, San Francisco, CA 94016",8/8/2019,10:19:00 PM,711 6th St, San Francisco,CA,94016
247984,27in FHD Monitor,1,149.99,149.99,"360 Spruce St, Atlanta, GA 30301",8/21/2019,7:14:00 PM,360 Spruce St, Atlanta,GA,30301
247985,Lightning Charging Cable,1,14.95,14.95,"954 Sunset St, Los Angeles, CA 90001",8/15/2019,7:22:00 PM,954 Sunset St, Los Angeles,CA,90001
247986,Wired Headphones,1,11.99,11.99,"25 Jefferson St, Portland, OR 97035",8/18/2019,8:13:00 PM,25 Jefferson St, Portland,OR,97035
247987,Bose SoundSport Headphones,1,99.99,99.99,"863 Elm St, San Francisco, CA 94016",8/28/2019,2:05:00 PM,863 Elm St, San Francisco,CA,94016
247988,USB-C Charging Cable,1,11.95,11.95,"845 Wilson St, San Francisco, CA 94016",8/18/2019,8:26:00 PM,845 Wilson St, San Francisco,CA,94016
247988,AA Batteries (4-pack),2,3.84,7.68,"845 Wilson St, San Francisco, CA 94016",8/18/2019,8:26:00 PM,845 Wilson St, San Francisco,CA,94016
247989,AA Batteries (4-pack),2,3.84,7.68,"23 Lakeview St, Dallas, TX 75001",8/22/2019,12:39:00 PM,23 Lakeview St, Dallas,TX,75001
247989,iPhone,1,700,700,"23 Lakeview St, Dallas, TX 75001",8/22/2019,12:39:00 PM,23 Lakeview St, Dallas,TX,75001
247990,USB-C Charging Cable,2,11.95,23.9,"711 Adams St, Portland, OR 97035",8/22/2019,1:40:00 PM,711 Adams St, Portland,OR,97035
247991,AA Batteries (4-pack),6,3.84,23.04,"679 2nd St, San Francisco, CA 94016",8/7/2019,10:39:00 PM,679 2nd St, San Francisco,CA,94016
247992,AA Batteries (4-pack),2,3.84,7.68,"961 12th St, Los Angeles, CA 90001",8/2/2019,7:04:00 PM,961 12th St, Los Angeles,CA,90001
